timestamp,debit_eau,pression_eau,fuite_eau,gaz_ppm,fumee,flamme,tension,courant,puissance,temperature,humidite,anomalie
2025-01-01 00:00:00,1.160934072833945,3.8829135466685134,0,383.347739583135,0.3471254736857703,0,237.44712994599553,2.100993221266576,498.8748104257404,15.567462697839215,79.39900242999943,fuite_gaz
2025-01-01 00:01:00,0.6583176596280784,3.8449510458986813,0,498.112909552438,0.42101637104481227,0,240.2219859611581,2.7242793849384928,654.4318041629671,28.083794116815668,37.77787476370219,fuite_gaz
2025-01-01 00:02:00,1.2878968798670738,1.8107801243332968,1,68.43978894099143,0.9846993829516348,0,222.41659308808505,12.27440508422739,2730.0313610169255,15.579344411961525,74.68990039871505,fuite_eau
2025-01-01 00:03:00,1.046052043589046,1.1466215806729485,0,160.21374559764524,0.08419409026345293,0,216.47820953518547,14.175784317402462,3068.7484077882464,20.945213655269672,73.92598029786315,normal
2025-01-01 00:04:00,0.1412660218314743,2.215198087228277,0,318.98333677260405,0.11165112708258496,0,218.79343327630684,15.08160436467004,3299.7559982610924,26.44667830930168,71.3032106092524,normal
2025-01-01 00:05:00,1.463433527455134,1.6285452194358032,1,236.83750399636867,0.4353703413140745,0,225.68900982058204,10.37323346654295,2341.1247897018025,34.02770476583815,29.513624822495714,fuite_eau
2025-01-01 00:06:00,1.1417095529855295,2.583153916862776,0,336.9002929459893,0.169243654684748,1,235.2750121103257,12.007781076873938,2825.1308382796556,11.509576807172689,59.58497986050873,incendie
2025-01-01 00:07:00,1.1790964579154308,4.917384476610417,0,313.8819499124536,0.6848301606412988,0,217.50880834726036,19.49100940269022,4239.466228664397,15.54071616730924,42.793650772419426,panne_electrique
2025-01-01 00:08:00,0.1921704490133188,1.7242854836208839,0,404.59526055477926,0.36067753231570254,0,241.65270677814465,6.96470271753695,1683.0392635979038,15.552802410928141,48.368886786343126,fuite_gaz
2025-01-01 00:09:00,0.6755789068433506,2.2754957736918757,0,81.90631406333569,0.8462074645612848,1,219.9549364909457,4.283401538565547,942.1553133804041,32.08960936317325,29.24808925021577,incendie
2025-01-01 00:10:00,0.5561970363488719,3.9004572652782894,0,248.27723146780176,0.7486105492831542,0,242.3826150366306,19.379799289103545,4697.326430577952,23.777922100866284,78.63335485449173,panne_electrique
2025-01-01 00:11:00,1.3901474832729028,3.0367311314476866,0,437.0242053604102,0.4708067945986484,1,246.96141695381334,18.375258463726936,4537.979867094556,28.772129653091184,35.935352481849634,fuite_gaz
2025-01-01 00:12:00,0.9657976801209969,1.1757125742935397,0,213.24285740613274,0.8449793915603385,0,216.56640860466626,0.1417177460678043,30.69130330145244,21.480845760476463,71.51109115068051,incendie
2025-01-01 00:13:00,1.234142419906245,1.6467600726452867,1,276.70496237161046,0.10081884498155602,0,246.7092407472802,8.037610210819235,1982.9527125338002,21.824417652199912,23.614239871061628,fuite_eau
2025-01-01 00:14:00,0.6651212982409966,4.740998219092784,0,59.71038183213497,0.5810990045952281,0,238.21477112523507,14.69685815956219,3501.0087027401505,34.34367453385729,67.53922294461131,normal
2025-01-01 00:15:00,0.34085808267716533,1.4126599709561138,0,150.87825278793434,0.6051329668098131,1,245.48760057962176,3.5492951515566307,871.3079505045222,14.122549913167381,67.80939677691408,incendie
2025-01-01 00:16:00,0.8318771805237521,3.540371148838823,0,258.64480471205593,0.2460211138297973,1,223.87249629192763,0.6379928654464528,142.8290554039373,19.93282342907255,35.6565244914993,incendie
